"","Airport.Name","Flight.Status","Count"
"4274","Unguia Airport","Delayed",4
"4275","Uranium City Airport","Delayed",4
"4276","Urengoy Airport","Delayed",4
"4277","Ust-Kamennogorsk Airport","Delayed",4
"4278","Utila Airport","Delayed",4
"4279","Utirik Airport","Delayed",4
"4280","V.C. Bird International Airport","Delayed",4
"4281","Vaasa Airport","Delayed",4
"4282","Valença Airport","Delayed",4
"4283","Van Nuys Airport","Delayed",4
"4284","Vancouver Harbour Water Aerodrome","Delayed",4
"4285","Vardø Airport, Svartnes","Delayed",4
"4286","Varkaus Airport","Delayed",4
"4287","Varrelbusch Airport","Delayed",4
"4288","Velikiye Luki Airport","Delayed",4
"4289","Velásquez Airport","Delayed",4
"4290","Venice Marco Polo Airport","Delayed",4
"4291","Vernal Regional Airport","Delayed",4
"4292","Vernon Airport","Delayed",4
"4293","Vero Beach Regional Airport","Delayed",4
"4294","Vicksburg Municipal Airport","Delayed",4
"4295","Videira Airport","Delayed",4
"4296","Vienna International Airport","Delayed",4
"4297","Vieques Airport","Delayed",4
"4298","Vila Rica Airport","Delayed",4
"4299","Villacoublay-Vélizy (BA 107) Air Base","Delayed",4
"4300","Vilnius International Airport","Delayed",4
"4301","Vincent Fayks Airport","Delayed",4
"4302","Vipingo Estate Airport","Delayed",4
"4303","Viru Harbour Airstrip","Delayed",4
"4304","Vitoria/Foronda Airport","Delayed",4
"4305","Vodochody Airport","Delayed",4
"4306","Volgodonsk Airport","Delayed",4
"4307","Volgograd International Airport","Delayed",4
"4308","Wad Medani Airport","Delayed",4
"4309","Wadi Al Dawasir Airport","Delayed",4
"4310","Wagau Airport","Delayed",4
"4311","Waikoloa Heliport","Delayed",4
"4312","Wakkanai Airport","Delayed",4
"4313","Walter Bündchen Airport","Delayed",4
"4314","Wana Airport","Delayed",4
"4315","Wangaratta Airport","Delayed",4
"4316","Wantoat Airport","Delayed",4
"4317","Warangal Airport","Delayed",4
"4318","Warrawagine Airport","Delayed",4
"4319","Watertown Regional Airport","Delayed",4
"4320","Waukesha County Airport","Delayed",4
"4321","Waukon Municipal Airport","Delayed",4
"4322","Webequie Airport","Delayed",4
"4323","Webster City Municipal Airport","Delayed",4
"4324","Wellington International Airport","Delayed",4
"4325","Wenzhou Longwan International Airport","Delayed",4
"4326","Westerly State Airport","Delayed",4
"4327","Wewak International Airport","Delayed",4
"4328","Wexford County Airport","Delayed",4
"4329","Whidbey Island Naval Air Station (Ault Field)","Delayed",4
"4330","Whiteman Air Force Base","Delayed",4
"4331","Wiarton Airport","Delayed",4
"4332","Wichita Eisenhower National Airport","Delayed",4
"4333","Wick Airport","Delayed",4
"4334","Wilbarger County Airport","Delayed",4
"4335","Wilkes County Airport","Delayed",4
"4336","Will Rogers World Airport","Delayed",4
"4337","Williams Lake Airport","Delayed",4
"4338","Williamsport Regional Airport","Delayed",4
"4339","Wilmington International Airport","Delayed",4
"4340","Windorah Airport","Delayed",4
"4341","Winnipeg / James Armstrong Richardson International Airport","Delayed",4
"4342","Winslow Lindbergh Regional Airport","Delayed",4
"4343","Wipim Airport","Delayed",4
"4344","Woitape Airport","Delayed",4
"4345","Wollaston Lake Airport","Delayed",4
"4346","Wondoola Airport","Delayed",4
"4347","Wonsan Kalma International Airport","Delayed",4
"4348","Wright AAF (Fort Stewart)/Midcoast Regional Airport","Delayed",4
"4349","Wudinna Airport","Delayed",4
"4350","Wycombe Air Park","Delayed",4
"4351","Xinguara Municipal Airport","Delayed",4
"4352","Xining Caojiabu Airport","Delayed",4
"4353","Xoxocotlán International Airport","Delayed",4
"4354","Xuzhou Guanyin Airport","Delayed",4
"4355","Yaguara Airport","Delayed",4
"4356","Yakima Air Terminal McAllister Field","Delayed",4
"4357","Yan'an Ershilipu Airport","Delayed",4
"4358","Yanji Chaoyangchuan Airport","Delayed",4
"4359","Yas Island Seaplane Base","Delayed",4
"4360","Ye Airport","Delayed",4
"4361","Yeelirrie Airport","Delayed",4
"4362","Yeniseysk Airport","Delayed",4
"4363","Yenkis(Yankisa) Airport","Delayed",4
"4364","Yining Airport","Delayed",4
"4365","Yongphulla Airport","Delayed",4
"4366","York Landing Airport","Delayed",4
"4367","Yushu Batang Airport","Delayed",4
"4368","Zabreh Ostrava Airport","Delayed",4
"4369","Zakuoma Airport","Delayed",4
"4370","Zamboanga International Airport","Delayed",4
"4371","Zamperini Field","Delayed",4
"4372","Zamzama Heliport","Delayed",4
"4373","Zemio Airport","Delayed",4
"4374","Zenata – Messali El Hadj Airport","Delayed",4
"4375","Zhijiang Airport","Delayed",4
"4376","Zhoushuizi Airport","Delayed",4
"4377","Zoersel (Oostmalle) Airfield","Delayed",4
"4378","Zona da Mata Regional Airport","Delayed",4
"4379","Zonalnoye Airport","Delayed",4
"4380","Zonguldak Airport","Delayed",4
"4381","Zulu Inyala Airport","Delayed",4
"4382","Zunyi Xinzhou Airport","Delayed",4
"4383","Zyryanka Airport","Delayed",4
"4384","Çardak Airport","Delayed",4
"4385","Évreux-Fauville (BA 105) Air Base","Delayed",4
"4386","Öndörkhaan Airport","Delayed",4
"4387","Örnsköldsvik Airport","Delayed",4
"4388","Ørland Airport","Delayed",4
"4389","Łódź Władysław Reymont Airport","Delayed",4
"4390","A L Mangham Jr. Regional Airport","Delayed",3
"4391","A P Hill AAF (Fort A P Hill) Airport","Delayed",3
"4392","Aachen-Merzbrück Airport","Delayed",3
"4393","Aasiaat Airport","Delayed",3
"4394","Abbeville","Delayed",3
"4395","Abdul Rachman Saleh Airport","Delayed",3
"4396","Abeid Amani Karume International Airport","Delayed",3
"4397","Aberdeen Dyce Airport","Delayed",3
"4398","Abilene Regional Airport","Delayed",3
"4399","Abingdon Downs Airport","Delayed",3
"4400","Abou-Deïa Airport","Delayed",3
"4401","Abraham Lincoln Capital Airport","Delayed",3
"4402","Achutupo Airport","Delayed",3
"4403","Adam Airport","Delayed",3
"4404","Adana Airport","Delayed",3
"4405","Aden International Airport","Delayed",3
"4406","Aerodromo Goncalves Lobato (Viseu Airport)","Delayed",3
"4407","Agen-La Garenne Airport","Delayed",3
"4408","Aggeneys Airport","Delayed",3
"4409","Agra Airport","Delayed",3
"4410","Aguaclara Airport","Delayed",3
"4411","Ahmed Al Jaber Air Base","Delayed",3
"4412","Aiambak Airport","Delayed",3
"4413","Aiken Regional Airport","Delayed",3
"4414","Ailinglaplap Airok Airport","Delayed",3
"4415","Aioun el Atrouss Airport","Delayed",3
"4416","Akiak Airport","Delayed",3
"4417","Akieni Airport","Delayed",3
"4418","Aktobe Airport","Delayed",3
"4419","Akunaq Heliport","Delayed",3
"4420","Akutan Seaplane Base","Delayed",3
"4421","Al Qaisumah/Hafr Al Batin Airport","Delayed",3
"4422","Al-Bayda Airport","Delayed",3
"4423","Alagoinhas Airport","Delayed",3
"4424","Alberni Valley Regional Airport","Delayed",3
"4425","Albina Airport","Delayed",3
"4426","Aldan Airport","Delayed",3
"4427","Alderney Airport","Delayed",3
"4428","Aleknagik / New Airport","Delayed",3
"4429","Alenquer Airport","Delayed",3
"4430","Alert Airport","Delayed",3
"4431","Alerta Airport","Delayed",3
"4432","Alexandria Homestead Airport","Delayed",3
"4433","Alferez Fap David Figueroa Fernandini Airport","Delayed",3
"4434","Alicante International Airport","Delayed",3
"4435","Alice Arm/Silver City Seaplane Base","Delayed",3
"4436","Allahabad Airport","Delayed",3
"4437","Allakaket Airport","Delayed",3
"4438","Almaty Airport","Delayed",3
"4439","Altamira Airport","Delayed",3
"4440","Altenburg-Nobitz Airport","Delayed",3
"4441","Altoona Blair County Airport","Delayed",3
"4442","Ama Airport","Delayed",3
"4443","Amakusa Airport","Delayed",3
"4444","Amata Airport","Delayed",3
"4445","Amazon Bay Airport","Delayed",3
"4446","Ambatomainty Airport","Delayed",3
"4447","Ambilobe Airport","Delayed",3
"4448","Ambler Airport","Delayed",3
"4449","Ambohibary Airport","Delayed",3
"4450","American River Airport","Delayed",3
"4451","Amook Bay Seaplane Base","Delayed",3
"4452","Amílcar Cabral International Airport","Delayed",3
"4453","Ancona Falconara Airport","Delayed",3
"4454","Andersen Air Force Base","Delayed",3
"4455","Andes Airport","Delayed",3
"4456","Andrau Airpark","Delayed",3
"4457","Anfa Airport","Delayed",3
"4458","Angelina County Airport","Delayed",3
"4459","Angoon Seaplane Base","Delayed",3
"4460","Aniak Airport","Delayed",3
"4461","Anshan Air Base","Delayed",3
"4462","Anthony Lagoon Airport","Delayed",3
"4463","Antoine de Saint Exupéry Airport","Delayed",3
"4464","Antonio Maceo International Airport","Delayed",3
"4465","Antonio Nery Juarbe Pol Airport","Delayed",3
"4466","Antonio Roldan Betancourt Airport","Delayed",3
"4467","Antrim County Airport","Delayed",3
"4468","Antsirabe Airport","Delayed",3
"4469","Antwerp International Airport (Deurne)","Delayed",3
"4470","Anápolis Airport","Delayed",3
"4471","Apalachicola Regional Airport","Delayed",3
"4472","Apolo Airport","Delayed",3
"4473","Appleton International Airport","Delayed",3
"4474","April River Airport","Delayed",3
"4475","Arapahoe Municipal Airport","Delayed",3
"4476","Araraquara Airport","Delayed",3
"4477","Araçatuba Airport","Delayed",3
"4478","Arctic Bay Airport","Delayed",3
"4479","Argyle Downs Airport","Delayed",3
"4480","Arica Airport","Delayed",3
"4481","Arlington Municipal Airport","Delayed",3
"4482","Armando Schwarck Airport","Delayed",3
"4483","Armidale Airport","Delayed",3
"4484","Arnold Palmer Regional Airport","Delayed",3
"4485","Arraias Airport","Delayed",3
"4486","Arso Airport","Delayed",3
"4487","Arthur N Neu Airport","Delayed",3
"4488","Artigas International Airport","Delayed",3
"4489","Arua Airport","Delayed",3
"4490","Asaloyeh Airport","Delayed",3
"4491","Asapa Airport","Delayed",3
"4492","Asau Airport","Delayed",3
"4493","Asbury Park Neptune Air Terminal","Delayed",3
"4494","Aseki Airport","Delayed",3
"4495","Asheville Regional Airport","Delayed",3
"4496","Aspen-Pitkin Co/Sardy Field","Delayed",3
"4497","Aswan International Airport","Delayed",3
"4498","Athens Ben Epps Airport","Delayed",3
"4499","Atlantic City International Airport","Delayed",3
"4500","Atlantic Municipal Airport","Delayed",3
"4501","Atlas Brasil Cantanhede Airport","Delayed",3
"4502","Attopeu Airport","Delayed",3
"4503","Auburn Municipal Airport","Delayed",3
"4504","Austin Municipal Airport","Delayed",3
"4505","Awassa Airport","Delayed",3
"4506","Azaza Airport","Delayed",3
"4507","Babelthuap Airport","Delayed",3
"4508","Babo Airport","Delayed",3
"4509","Baco Airport","Delayed",3
"4510","Bacău Airport","Delayed",3
"4511","Badu Island Airport","Delayed",3
"4512","Bagan Airport","Delayed",3
"4513","Baglung Airport","Delayed",3
"4514","Bahawalnagar Airport","Delayed",3
"4515","Bahrain International Airport","Delayed",3
"4516","Baidoa Airport","Delayed",3
"4517","Baie Comeau Airport","Delayed",3
"4518","Bajawa Soa Airport","Delayed",3
"4519","Baker City Municipal Airport","Delayed",3
"4520","Balakovo Airport","Delayed",3
"4521","Balgo Hill Airport","Delayed",3
"4522","Balkanabat Airport","Delayed",3
"4523","Baltimore/Washington International Thurgood Marshall Airport","Delayed",3
"4524","Balıkesir Körfez Airport","Delayed",3
"4525","Bamarni Airport","Delayed",3
"4526","Ban Huoeisay Airport","Delayed",3
"4527","Bandundu Airport","Delayed",3
"4528","Bandırma Airport","Delayed",3
"4529","Banfora Airport","Delayed",3
"4530","Banja Luka International Airport","Delayed",3
"4531","Bao'anying Airport","Delayed",3
"4532","Baotou Airport","Delayed",3
"4533","Bapi Airstrip","Delayed",3
"4534","Bar Yehuda Airfield","Delayed",3
"4535","Bardufoss Airport","Delayed",3
"4536","Barimunya Airport","Delayed",3
"4537","Bario Airport","Delayed",3
"4538","Barkly Downs Airport","Delayed",3
"4539","Barra Airport","Delayed",3
"4540","Barra do Corda Airport","Delayed",3
"4541","Barra do Garças Airport","Delayed",3
"4542","Barranca De Upia Airport","Delayed",3
"4543","Barranco Minas Airport","Delayed",3
"4544","Barrow Island Airport","Delayed",3
"4545","Barrow Walney Island Airport","Delayed",3
"4546","Bartica A Airport","Delayed",3
"4547","Basango Mboliasa Airport","Delayed",3
"4548","Base Aérea de Santos Airport","Delayed",3
"4549","Bassatine Airport","Delayed",3
"4550","Bastia-Poretta Airport","Delayed",3
"4551","Batajnica Air Base","Delayed",3
"4552","Batman Airport","Delayed",3
"4553","Batna Airport","Delayed",3
"4554","Battambang Airport","Delayed",3
"4555","Batu Licin Airport","Delayed",3
"4556","Baures Airport","Delayed",3
"4557","Bauru Airport","Delayed",3
"4558","Baytown Airport","Delayed",3
"4559","Bazaruto Island Airport","Delayed",3
"4560","Beagle Bay Airport","Delayed",3
"4561","Beersheba (Teyman) Airport","Delayed",3
"4562","Beira Airport","Delayed",3
"4563","Beja Airport / Airbase","Delayed",3
"4564","Belbek Airport","Delayed",3
"4565","Belgaum Airport","Delayed",3
"4566","Bella Bella (Campbell Island) Airport","Delayed",3
"4567","Bellburn Airstrip","Delayed",3
"4568","Belmonte Airport","Delayed",3
"4569","Belmullet Aerodrome","Delayed",3
"4570","Ben Gurion International Airport","Delayed",3
"4571","Ben Schoeman Airport","Delayed",3
"4572","Beni Airport","Delayed",3
"4573","Benin Airport","Delayed",3
"4574","Berbera Airport","Delayed",3
"4575","Bergen Airport Flesland","Delayed",3
"4576","Bert Mooney Airport","Delayed",3
"4577","Betoambari Airport","Delayed",3
"4578","Beverly Municipal Airport","Delayed",3
"4579","Bhagatanwala Airport","Delayed",3
"4580","Biangabip Airport","Delayed",3
"4581","Biaru Airport","Delayed",3
"4582","Bielefeld Airport","Delayed",3
"4583","Big Lake Airport","Delayed",3
"4584","Big Trout Lake Airport","Delayed",3
"4585","Bijie Feixiong Airport","Delayed",3
"4586","Bilaspur Airport","Delayed",3
"4587","Billund Airport","Delayed",3
"4588","Bimin Airport","Delayed",3
"4589","Birao Airport","Delayed",3
"4590","Birjand Airport","Delayed",3
"4591","Bislig Airport","Delayed",3
"4592","Blackwater Airport","Delayed",3
"4593","Blissville Airport","Delayed",3
"4594","Blosser Municipal Airport","Delayed",3
"4595","Blytheville Municipal Airport","Delayed",3
"4596","Bob Quinn Lake Airport","Delayed",3
"4597","Bob Sikes Airport","Delayed",3
"4598","Bogashevo Airport","Delayed",3
"4599","Bokpyinn Airport","Delayed",3
"4600","Boku Airport","Delayed",3
"4601","Bolling Air Force Base","Delayed",3
"4602","Bollon Airport","Delayed",3
"4603","Bolshoye Savino Airport","Delayed",3
"4604","Bom Jesus da Lapa Airport","Delayed",3
"4605","Boma Airport","Delayed",3
"4606","Bomai Airport","Delayed",3
"4607","Bonn-Hangelar Airport","Delayed",3
"4608","Bonriki International Airport","Delayed",3
"4609","Boone County Airport","Delayed",3
"4610","Booue Airport","Delayed",3
"4611","Boquira Airport","Delayed",3
"4612","Bora Bora Airport","Delayed",3
"4613","Boralday Airport","Delayed",3
"4614","Borg El Arab International Airport","Delayed",3
"4615","Bossangoa Airport","Delayed",3
"4616","Boulder City Municipal Airport","Delayed",3
"4617","Boulia Airport","Delayed",3
"4618","Boulsa Airport","Delayed",3
"4619","Boun Neau Airport","Delayed",3
"4620","Boundary Airport","Delayed",3
"4621","Boutilimit Airport","Delayed",3
"4622","Bram Fischer International Airport","Delayed",3
"4623","Bratsk Airport","Delayed",3
"4624","Brescia Airport","Delayed",3
"4625","Brest Bretagne Airport","Delayed",3
"4626","Brewarrina Airport","Delayed",3
"4627","Bria Airport","Delayed",3
"4628","Brig. Lysias Augusto Rodrigues Airport","Delayed",3
"4629","Brigadier Mayor D Cesar Raul Ojeda Airport","Delayed",3
"4630","Brisbane Archerfield Airport","Delayed",3
"4631","Bronson Creek Airport","Delayed",3
"4632","Brownwood Regional Airport","Delayed",3
"4633","Bryansk Airport","Delayed",3
"4634","Buariki Airport","Delayed",3
"4635","Buckland Airport","Delayed",3
"4636","Budapest Liszt Ferenc International Airport","Delayed",3
"4637","Bukhara Airport","Delayed",3
"4638","Bulgan Airport","Delayed",3
"4639","Bulimba Airport","Delayed",3
"4640","Bunia Airport","Delayed",3
"4641","Buol Airport","Delayed",3
"4642","Buraimi Airport","Delayed",3
"4643","Burlington International Airport","Delayed",3
"4644","Buttonville Municipal Airport","Delayed",3
"4645","Butts AAF (Fort Carson) Air Field","Delayed",3
"4646","Buzzards Point Seaplane Base","Delayed",3
"4647","Bydgoszcz Ignacy Jan Paderewski Airport","Delayed",3
"4648","Búðardalur Airport","Delayed",3
"4649","C David Campbell Field Corsicana Municipal Airport","Delayed",3
"4650","CFB Greenwood","Delayed",3
"4651","Cabinda Airport","Delayed",3
"4652","Cabo Frio Airport","Delayed",3
"4653","Cacique Aramare Airport","Delayed",3
"4654","Cadete FAP Guillermo Del Castillo Paredes Airport","Delayed",3
"4655","Caen-Carpiquet Airport","Delayed",3
"4656","Caiguna Airport","Delayed",3
"4657","Cakung Airport","Delayed",3
"4658","Calabozo Airport","Delayed",3
"4659","Caledonia County Airport","Delayed",3
"4660","Caleta Olivia Airport","Delayed",3
"4661","Calicut International Airport","Delayed",3
"4662","Caloundra Airport","Delayed",3
"4663","Cambridge Airport","Delayed",3
"4664","Camden Airport","Delayed",3
"4665","Campo do Meio Airport","Delayed",3
"4666","Canaima Airport","Delayed",3
"4667","Canarana Airport","Delayed",3
"4668","Cancún International Airport","Delayed",3
"4669","Canefield Airport","Delayed",3
"4670","Canobie Airport","Delayed",3
"4671","Cap FAP David Abenzur Rengifo International Airport","Delayed",3
"4672","Cape Lisburne LRRS Airport","Delayed",3
"4673","Cape Pole Seaplane Base","Delayed",3
"4674","Capitan Corbeta CA Curbelo International Airport","Delayed",3
"4675","Capitan Nicolas Rojas Airport","Delayed",3
"4676","Capitan Oriel Lea Plaza Airport","Delayed",3
"4677","Capitán Av. Selin Zeitun Lopez Airport","Delayed",3
"4678","Carlisle Airport","Delayed",3
"4679","Carlos Manuel de Cespedes Airport","Delayed",3
"4680","Carmel Valley","Delayed",3
"4681","Carnot Airport","Delayed",3
"4682","Cartwright Airport","Delayed",3
"4683","Casa De Campo International Airport","Delayed",3
"4684","Cascavel Airport","Delayed",3
"4685","Casco Cove Coast Guard Station","Delayed",3
"4686","Casement Airport","Delayed",3
"4687","Castaway Island Seaplane Base","Delayed",3
"4688","Catalão Airport","Delayed",3
"4689","Catania-Fontanarossa Airport","Delayed",3
"4690","Cataratas Del Iguazú International Airport","Delayed",3
"4691","Catumbela Airport","Delayed",3
"4692","Cayana Airstrip","Delayed",3
"4693","Caye Chapel Airport","Delayed",3
"4694","Central Jersey Regional Airport","Delayed",3
"4695","Central Maine Airport of Norridgewock","Delayed",3
"4696","Centralia / James T. Field Memorial Aerodrome","Delayed",3
"4697","Cessnock Airport","Delayed",3
"4698","Chacalluta Airport","Delayed",3
"4699","Chafei Amsei Airport","Delayed",3
"4700","Chaitén Airport","Delayed",3
"4701","Chandler Field","Delayed",3
"4702","Changsha Huanghua International Airport","Delayed",3
"4703","Chaparral Airport","Delayed",3
"4704","Charleville-Mézières Airport","Delayed",3
"4705","Chatham Islands-Tuuta Airport","Delayed",3
"4706","Chatham Kent Airport","Delayed",3
"4707","Cheddi Jagan International Airport","Delayed",3
"4708","Chehalis Centralia Airport","Delayed",3
"4709","Chena Hot Springs Airport","Delayed",3
"4710","Chengjisihan Airport","Delayed",3
"4711","Chennai International Airport","Delayed",3
"4712","Chennault International Airport","Delayed",3
"4713","Cheraw Municipal Airport/Lynch Bellinger Field","Delayed",3
"4714","Cherbourg-Maupertus Airport","Delayed",3
"4715","Cherif Al Idrissi Airport","Delayed",3
"4716","Chevery Airport","Delayed",3
"4717","Chicago Executive Airport","Delayed",3
"4718","Chignik Lagoon Airport","Delayed",3
"4719","Chiloquin State Airport","Delayed",3
"4720","Chimore Airport","Delayed",3
"4721","Chingozi Airport","Delayed",3
"4722","Chino Airport","Delayed",3
"4723","Chippewa County International Airport","Delayed",3
"4724","Chisasibi Airport","Delayed",3
"4725","Chokwé Airport","Delayed",3
"4726","Cholet Le Pontreau Airport","Delayed",3
"4727","Chongqing Jiangbei International Airport","Delayed",3
"4728","Chris Hadfield Airport","Delayed",3
"4729","Christmas Creek Station Airport","Delayed",3
"4730","Churchill Airport","Delayed",3
"4731","Cibeureum Airport","Delayed",3
"4732","Cincinnati Northern Kentucky International Airport","Delayed",3
"4733","Cirilo Queiróz Airport","Delayed",3
"4734","Ciudad Obregón International Airport","Delayed",3
"4735","Clermont Airport","Delayed",3
"4736","Clermont-Ferrand Auvergne Airport","Delayed",3
"4737","Clinton Creek Airport","Delayed",3
"4738","Clintonville Municipal Airport","Delayed",3
"4739","Cloncurry Airport","Delayed",3
"4740","Club Makokola Airport","Delayed",3
"4741","Cluj-Napoca International Airport","Delayed",3
"4742","Coatepeque Airport","Delayed",3
"4743","Cochin International Airport","Delayed",3
"4744","Cochise County Airport","Delayed",3
"4745","Cochstedt Airport","Delayed",3
"4746","Codrington Airport","Delayed",3
"4747","Coleman A. Young Municipal Airport","Delayed",3
"4748","Coleman Municipal Airport","Delayed",3
"4749","Colonia Catriel Airport","Delayed",3
"4750","Colonia Sarmiento Airport","Delayed",3
"4751","Colorado Plains Regional Airport","Delayed",3
"4752","Columbia County Airport","Delayed",3
"4753","Comilla Airport","Delayed",3
"4754","Conceição do Araguaia Airport","Delayed",3
"4755","Concepción Airport","Delayed",3
"4756","Concord Municipal Airport","Delayed",3
"4757","Concord-Padgett Regional Airport","Delayed",3
"4758","Condron Army Air Field","Delayed",3
"4759","Congo Town Airport","Delayed",3
"4760","Cooch Behar Airport","Delayed",3
"4761","Coolah Airport","Delayed",3
"4762","Cooma Snowy Mountains Airport","Delayed",3
"4763","Coonamble Airport","Delayed",3
"4764","Corazón de Jesús Airport","Delayed",3
"4765","Corixá Airport","Delayed",3
"4766","Cornwall Regional Airport","Delayed",3
"4767","Coromandel Aerodrome","Delayed",3
"4768","Coronel E Carvajal Airport","Delayed",3
"4769","Coronel FAP Carlos Ciriani Santa Rosa International Airport","Delayed",3
"4770","Cowarie Airport","Delayed",3
"4771","Cowra Airport","Delayed",3
"4772","Coyoles Airport","Delayed",3
"4773","Cozumel International Airport","Delayed",3
"4774","Craig Field","Delayed",3
"4775","Craiova Airport","Delayed",3
"4776","Creech Air Force Base","Delayed",3
"4777","Crested Butte Airpark","Delayed",3
"4778","Creston Municipal Airport","Delayed",3
"4779","Croker Island Airport","Delayed",3
"4780","Crotone Airport","Delayed",3
"4781","Cuamba Airport","Delayed",3
"4782","Cue Airport","Delayed",3
"4783","Curitibanos Airport","Delayed",3
"4784","Cyril E. King Airport","Delayed",3
"4785","Cà Mau Airport","Delayed",3
"4786","DLF Airport","Delayed",3
"4787","Dabolim Airport","Delayed",3
"4788","Dade Collier Training and Transition Airport","Delayed",3
"4789","Dadu West Airport","Delayed",3
"4790","Dajarra Airport","Delayed",3
"4791","Dalanzadgad Airport","Delayed",3
"4792","Dalby Airport","Delayed",3
"4793","Dallas Executive Airport","Delayed",3
"4794","Dallas Fort Worth International Airport","Delayed",3
"4795","Daly River Airport","Delayed",3
"4796","Daman Airport","Delayed",3
"4797","Danbury Municipal Airport","Delayed",3
"4798","Dandong Airport","Delayed",3
"4799","Dare County Regional Airport","Delayed",3
"4800","Dargaville Aerodrome","Delayed",3
"4801","Daru Airport","Delayed",3
"4802","Dawson City Airport","Delayed",3
"4803","Daşoguz Airport","Delayed",3
"4804","De Kooy Airport","Delayed",3
"4805","Deadhorse Airport","Delayed",3
"4806","Deadman's Cay Airport","Delayed",3
"4807","Decatur Airport","Delayed",3
"4808","Decatur County Industrial Air Park","Delayed",3
"4809","Deer Park Airport","Delayed",3
"4810","Degah Bur Airport","Delayed",3
"4811","Dehradun Airport","Delayed",3
"4812","Delissaville Airport","Delayed",3
"4813","Delta Junction Airport","Delayed",3
"4814","Delta Municipal Airport","Delayed",3
"4815","Dembidollo Airport","Delayed",3
"4816","Deniliquin Airport","Delayed",3
"4817","Departi Parbo Airport","Delayed",3
"4818","Desert Rock Airport","Delayed",3
"4819","Diamantino Airport","Delayed",3
"4820","Dianópolis Airport","Delayed",3
"4821","Dibba Airport","Delayed",3
"4822","Diego Aracena Airport","Delayed",3
"4823","Dikson Airport","Delayed",3
"4824","Dillingham Airport","Delayed",3
"4825","Dillon Airport","Delayed",3
"4826","Dillon's Bay Airport","Delayed",3
"4827","Dimokritos Airport","Delayed",3
"4828","Diori Hamani International Airport","Delayed",3
"4829","Diosdado Macapagal International Airport","Delayed",3
"4830","Dirico Airport","Delayed",3
"4831","Djougou Airport","Delayed",3
"4832","Dnipropetrovsk International Airport","Delayed",3
"4833","Docker River Airport","Delayed",3
"4834","Dodge County Airport","Delayed",3
"4835","Dolbeau St Felicien Airport","Delayed",3
"4836","Dole-Tavaux Airport","Delayed",3
"4837","Dolpa Airport","Delayed",3
"4838","Domodedovo International Airport","Delayed",3
"4839","Donaueschingen-Villingen Airport","Delayed",3
"4840","Dongara Airport","Delayed",3
"4841","Dongji Aiport","Delayed",3
"4842","Door County Cherryland Airport","Delayed",3
"4843","Dornoch Airfield","Delayed",3
"4844","Dorunda Airport","Delayed",3
"4845","Dothan Regional Airport","Delayed",3
"4846","Douglas-Charles Airport","Delayed",3
"4847","Drietabbetje Airport","Delayed",3
"4848","Drummond Airport","Delayed",3
"4849","Dryden Regional Airport","Delayed",3
"4850","Dubai International Airport","Delayed",3
"4851","Dubbo City Regional Airport","Delayed",3
"4852","Duke Field","Delayed",3
"4853","Dulkaninna Airport","Delayed",3
"4854","Duluth International Airport","Delayed",3
"4855","Dumatumbun Airport","Delayed",3
"4856","Duncan Town Airport","Delayed",3
"4857","Dundo Airport","Delayed",3
"4858","Dunedin Airport","Delayed",3
"4859","Dunhuang Airport","Delayed",3
"4860","Dunsmuir Muni-Mott Airport","Delayed",3
"4861","Dunwich Airport","Delayed",3
"4862","Duqm International Airport","Delayed",3
"4863","Durham Tees Valley Airport","Delayed",3
"4864","Dutch Bay SPB","Delayed",3
"4865","Duxford Aerodrome","Delayed",3
"4866","Dysart Airport","Delayed",3
"4867","Dywer Airbase","Delayed",3
"4868","Eagle Air Park","Delayed",3
"4869","Earl Henry Airport","Delayed",3
"4870","East Hampton Airport","Delayed",3
"4871","East Midlands Airport","Delayed",3
"4872","Eastern Sierra Regional Airport","Delayed",3
"4873","Ebon Airport","Delayed",3
"4874","Ech Cheliff Airport","Delayed",3
"4875","Ed Carlson Memorial Field South Lewis County Airport","Delayed",3
"4876","Ed-Air Airport","Delayed",3
"4877","Edmond Cané Airport","Delayed",3
"4878","Edmonton International Airport","Delayed",3
"4879","Edna Bay Seaplane Base","Delayed",3
"4880","Edward Bodden Airfield","Delayed",3
"4881","Edwards Air Force Base","Delayed",3
"4882","Eelde Airport","Delayed",3
"4883","Eil Airport","Delayed",3
"4884","Ein Yahav Airfield","Delayed",3
"4885","Eindhoven Airport","Delayed",3
"4886","Ekati Airport","Delayed",3
"4887","Ekibastuz Airport","Delayed",3
"4888","El Bolson Airport","Delayed",3
"4889","El Caraño Airport","Delayed",3
"4890","El Centro NAF Airport (Vraciu Field)","Delayed",3
"4891","El Charco Airport","Delayed",3
"4892","El Daein Airport","Delayed",3
"4893","El Fasher Airport","Delayed",3
"4894","El Maiten Airport","Delayed",3
"4895","El Naranjo Airport","Delayed",3
"4896","El Nido Airport","Delayed",3
"4897","El Paso International Airport","Delayed",3
"4898","El Tor Airport","Delayed",3
"4899","El Troncal Airport","Delayed",3
"4900","Eleftherios Venizelos International Airport","Delayed",3
"4901","Elizabeth City Regional Airport & Coast Guard Air Station","Delayed",3
"4902","Elko Regional Airport","Delayed",3
"4903","Ellamar Seaplane Base","Delayed",3
"4904","Emirau Airport","Delayed",3
"4905","Encarnación Airport","Delayed",3
"4906","Eniwetok Airport","Delayed",3
