"","Airport.Name","Flight.Status","Count"
"3808","Naval Station Mayport (Admiral David L. Mcdonald Field)","Cancelled",4
"3809","Navoi Airport","Cancelled",4
"3810","Nea Anchialos Airport","Cancelled",4
"3811","Necocli Airport","Cancelled",4
"3812","Needles Airport","Cancelled",4
"3813","Neerlerit Inaat Airport","Cancelled",4
"3814","Neftekamsk Airport","Cancelled",4
"3815","Nekemte Airport","Cancelled",4
"3816","Nemiscau Airport","Cancelled",4
"3817","Nenana Municipal Airport","Cancelled",4
"3818","Neubrandenburg Airport","Cancelled",4
"3819","Neumünster Airport","Cancelled",4
"3820","New Castle Airport","Cancelled",4
"3821","New Century Aircenter Airport","Cancelled",4
"3822","New Halfa Airport","Cancelled",4
"3823","New Orleans NAS JRB/Alvin Callender Field","Cancelled",4
"3824","New Tanegashima Airport","Cancelled",4
"3825","Newry Airport","Cancelled",4
"3826","Newtok Airport","Cancelled",4
"3827","Nicosia International Airport","Cancelled",4
"3828","Nieuw Nickerie Airport","Cancelled",4
"3829","Nikolayevsk-na-Amure Airport","Cancelled",4
"3830","Ningbo Lishe International Airport","Cancelled",4
"3831","Nogliki Airport","Cancelled",4
"3832","Nomad River Airport","Cancelled",4
"3833","Nome Airport","Cancelled",4
"3834","Noonkanbah Airport","Cancelled",4
"3835","Noosa Airport","Cancelled",4
"3836","Norderney Airport","Cancelled",4
"3837","Norfolk International Airport","Cancelled",4
"3838","Norman Manley International Airport","Cancelled",4
"3839","Normans Cay Airport","Cancelled",4
"3840","North Spirit Lake Airport","Cancelled",4
"3841","North Texas Regional Airport/Perrin Field","Cancelled",4
"3842","North of Sixty Airport","Cancelled",4
"3843","Northeast Iowa Regional Airport","Cancelled",4
"3844","Northwest Arkansas Regional Airport","Cancelled",4
"3845","Nosara Airport","Cancelled",4
"3846","Nouakchott–Oumtounsy International Airport","Cancelled",4
"3847","Nouméa Magenta Airport","Cancelled",4
"3848","Nova Lisboa Airport","Cancelled",4
"3849","Nova Vida Airport","Cancelled",4
"3850","Novo Campo Airport","Cancelled",4
"3851","Novo Horizonte Airport","Cancelled",4
"3852","Nueva Hesperides International Airport","Cancelled",4
"3853","Nuku Airport","Cancelled",4
"3854","Nusatupe Airport","Cancelled",4
"3855","Nusawiru Airport","Cancelled",4
"3856","Nyac Airport","Cancelled",4
"3857","O R Tambo International","Cancelled",4
"3858","Oakdale Airport","Cancelled",4
"3859","Obano Airport","Cancelled",4
"3860","Obbia Airport","Cancelled",4
"3861","Oberpfaffenhofen Airport","Cancelled",4
"3862","Ocean City Municipal Airport","Cancelled",4
"3863","Odense Airport","Cancelled",4
"3864","Odessa International Airport","Cancelled",4
"3865","Ofu Village Airport","Cancelled",4
"3866","Oita Airport","Cancelled",4
"3867","Okadama Airport","Cancelled",4
"3868","Okao Airport","Cancelled",4
"3869","Okhotsk Airport","Cancelled",4
"3870","Oki Airport","Cancelled",4
"3871","Olavarria Airport","Cancelled",4
"3872","Old Crow Airport","Cancelled",4
"3873","Omak Airport","Cancelled",4
"3874","Omar N Bradley Airport","Cancelled",4
"3875","Omora Airport","Cancelled",4
"3876","Omsk Central Airport","Cancelled",4
"3877","Oneida County Airport","Cancelled",4
"3878","Onslow Airport","Cancelled",4
"3879","Oram Airport","Cancelled",4
"3880","Orcas Island Airport","Cancelled",4
"3881","Orchid Beach Airport","Cancelled",4
"3882","Oriximiná Airport","Cancelled",4
"3883","Orlando Bezerra de Menezes Airport","Cancelled",4
"3884","Orlando Executive Airport","Cancelled",4
"3885","Osborne Mine Airport","Cancelled",4
"3886","Osmany International Airport","Cancelled",4
"3887","Ostend-Bruges International Airport","Cancelled",4
"3888","Ostrava Leos Janáček Airport","Cancelled",4
"3889","Ottawa / Rockcliffe Seaplane Base","Cancelled",4
"3890","Oudtshoorn Airport","Cancelled",4
"3891","Ourilândia do Norte Airport","Cancelled",4
"3892","Outer Skerries Airport","Cancelled",4
"3893","Ouvéa Airport","Cancelled",4
"3894","Overberg Airport","Cancelled",4
"3895","Owando Airport","Cancelled",4
"3896","Oxnard Airport","Cancelled",4
"3897","Oyo Ollombo Airport","Cancelled",4
"3898","Pagadian Airport","Cancelled",4
"3899","Pago Pago International Airport","Cancelled",4
"3900","Pakuba Airfield","Cancelled",4
"3901","Palacios Airport","Cancelled",4
"3902","Palm Beach County Glades Airport","Cancelled",4
"3903","Palm Beach County Park Airport","Cancelled",4
"3904","Palma De Mallorca Airport","Cancelled",4
"3905","Palmarito Airport","Cancelled",4
"3906","Palmerston North Airport","Cancelled",4
"3907","Palonegro Airport","Cancelled",4
"3908","Pamplona Airport","Cancelled",4
"3909","Pangia Airport","Cancelled",4
"3910","Papa Westray Airport","Cancelled",4
"3911","Paramillo Airport","Cancelled",4
"3912","Paris Issy-les-Moulineaux Heliport","Cancelled",4
"3913","Park Rapids Municipal Konshok Field","Cancelled",4
"3914","Parma Airport","Cancelled",4
"3915","Paros National Airport","Cancelled",4
"3916","Parry Sound Area Municipal Airport","Cancelled",4
"3917","Parry Sound/Frying Pan Island-Sans Souci Seaplane Base","Cancelled",4
"3918","Parsabade Moghan Airport","Cancelled",4
"3919","Passikudah Helipad","Cancelled",4
"3920","Patrick Air Force Base","Cancelled",4
"3921","Pattimura Airport, Ambon","Cancelled",4
"3922","Pau Pyrénées Airport","Cancelled",4
"3923","Paya Lebar Air Base","Cancelled",4
"3924","Payam International Airport","Cancelled",4
"3925","Peace River Airport","Cancelled",4
"3926","Pechora Airport","Cancelled",4
"3927","Pecos Municipal Airport","Cancelled",4
"3928","Pedernales Airport","Cancelled",4
"3929","Pelaneng Airport","Cancelled",4
"3930","Pembina Municipal Airport","Cancelled",4
"3931","Pendopo Airport","Cancelled",4
"3932","Pentagon Army Heliport","Cancelled",4
"3933","Perito Moreno Airport","Cancelled",4
"3934","Perry Stokes Airport","Cancelled",4
"3935","Perryville Airport","Cancelled",4
"3936","Pescara International Airport","Cancelled",4
"3937","Petersburg James A Johnson Airport","Cancelled",4
"3938","Petit Jean Park Airport","Cancelled",4
"3939","Phanom Sarakham Airport","Cancelled",4
"3940","Philip Airport","Cancelled",4
"3941","Philip Billard Municipal Airport","Cancelled",4
"3942","Phoenix Deer Valley Airport","Cancelled",4
"3943","Phoenix Goodyear Airport","Cancelled",4
"3944","Piatã Airport","Cancelled",4
"3945","Picos Airport","Cancelled",4
"3946","Pierrefonds Airport","Cancelled",4
"3947","Piloto Osvaldo Marques Dias Airport","Cancelled",4
"3948","Pinal Airpark","Cancelled",4
"3949","Pinang Kampai Airport","Cancelled",4
"3950","Pincher Creek Airport","Cancelled",4
"3951","Pine Cay Airport","Cancelled",4
"3952","Pingtung North Airport","Cancelled",4
"3953","Piracicaba Airport","Cancelled",4
"3954","Pitts Town Airport","Cancelled",4
"3955","Placencia Airport","Cancelled",4
"3956","Placerville Airport","Cancelled",4
"3957","Playa Grande Airport","Cancelled",4
"3958","Playa del Carmen Airport","Cancelled",4
"3959","Playón Chico Airport","Cancelled",4
"3960","Plettenberg Bay Airport","Cancelled",4
"3961","Pocatello Regional Airport","Cancelled",4
"3962","Pointe-à-Pitre Le Raizet","Cancelled",4
"3963","Points North Landing Airport","Cancelled",4
"3964","Polgolla Reservoir Seaplane Base","Cancelled",4
"3965","Polyarny Airport","Cancelled",4
"3966","Pompeu Airport","Cancelled",4
"3967","Ponca City Regional Airport","Cancelled",4
"3968","Ponciano Arriaga International Airport","Cancelled",4
"3969","Pongtiku Airport","Cancelled",4
"3970","Ponta Grossa Airport - Comandante Antonio Amilton Beraldo","Cancelled",4
"3971","Ponta Pelada Airport","Cancelled",4
"3972","Pontoise - Cormeilles-en-Vexin Airport","Cancelled",4
"3973","Pope Field","Cancelled",4
"3974","Poplar Hill Airport","Cancelled",4
"3975","Porbandar Airport","Cancelled",4
"3976","Port Alice Seaplane Base","Cancelled",4
"3977","Port Allen Airport","Cancelled",4
"3978","Port Augusta Airport","Cancelled",4
"3979","Port Hardy Airport","Cancelled",4
"3980","Port Largo Airport","Cancelled",4
"3981","Port Moller Airport","Cancelled",4
"3982","Port Sudan New International Airport","Cancelled",4
"3983","Portland Hillsboro Airport","Cancelled",4
"3984","Portland International Airport","Cancelled",4
"3985","Porto Amboim Airport","Cancelled",4
"3986","Porto Cheli Airport","Cancelled",4
"3987","Pratt Regional Airport","Cancelled",4
"3988","Presidente Castro Pinto International Airport","Cancelled",4
"3989","Presidente Itamar Franco Airport","Cancelled",4
"3990","Presidente Nicolau Lobato International Airport","Cancelled",4
"3991","Prince Abdulmohsin Bin Abdulaziz Airport","Cancelled",4
"3992","Professor Urbano Ernesto Stumpf Airport","Cancelled",4
"3993","Pu'er Simao Airport","Cancelled",4
"3994","Pucón Airport","Cancelled",4
"3995","Puerto Barrios Airport","Cancelled",4
"3996","Pulau Pangkor Airport","Cancelled",4
"3997","Pulau Tioman Airport","Cancelled",4
"3998","Putao Airport","Cancelled",4
"3999","Pweto Airport","Cancelled",4
"4000","Qaqortoq Heliport","Cancelled",4
"4001","Qasigiannguit Heliport","Cancelled",4
"4002","Qeqertarsuaq Heliport","Cancelled",4
"4003","Qianjiang Wulingshan Airport","Cancelled",4
"4004","Qikiqtarjuaq Airport","Cancelled",4
"4005","Queen Alia International Airport","Cancelled",4
"4006","Queen Beatrix International Airport","Cancelled",4
"4007","Querétaro Intercontinental Airport","Cancelled",4
"4008","Quetzalcóatl International Airport","Cancelled",4
"4009","Quince Air Base","Cancelled",4
"4010","Quincy Regional Baldwin Field","Cancelled",4
"4011","Quion Hill Airport","Cancelled",4
"4012","Quảng Ngãi Airfield","Cancelled",4
"4013","RAAF Base Curtin","Cancelled",4
"4014","RAF Alconbury","Cancelled",4
"4015","RAF Ascension Island","Cancelled",4
"4016","RAF Brize Norton","Cancelled",4
"4017","RAF Coningsby","Cancelled",4
"4018","RAF Linton-On-Ouse","Cancelled",4
"4019","RAF Lossiemouth","Cancelled",4
"4020","RAF Lyneham","Cancelled",4
"4021","RAF Upper Heyford","Cancelled",4
"4022","Rabi Island Airport","Cancelled",4
"4023","Rabil Airport","Cancelled",4
"4024","Radin Inten II (Branti) Airport","Cancelled",4
"4025","Raja Haji Fisabilillah International Airport","Cancelled",4
"4026","Rajahmundry Airport","Cancelled",4
"4027","Ralph Wien Memorial Airport","Cancelled",4
"4028","Ramingining Airport","Cancelled",4
"4029","Randolph Air Force Base","Cancelled",4
"4030","Rar Gwamar Airport","Cancelled",4
"4031","Ras Al Khaimah International Airport","Cancelled",4
"4032","Raton Municipal-Crews Field","Cancelled",4
"4033","Ravensthorpe Airport","Cancelled",4
"4034","Rawalakot Airport","Cancelled",4
"4035","Reales Tamarindos Airport","Cancelled",4
"4036","Reconquista Airport","Cancelled",4
"4037","Redzikowo Air Base","Cancelled",4
"4038","Regional Orlando Villas Boas Airport","Cancelled",4
"4039","Reko Diq Airport","Cancelled",4
"4040","Renner Field-Goodland Municipal Airport","Cancelled",4
"4041","Republic Airport","Cancelled",4
"4042","Resende Airport","Cancelled",4
"4043","Reyes Airport","Cancelled",4
"4044","Reykjahlíð Airport","Cancelled",4
"4045","Riachão Airport","Cancelled",4
"4046","Richard Lloyd Jones Jr Airport","Cancelled",4
"4047","Richards Bay Airport","Cancelled",4
"4048","Rigolet Airport","Cancelled",4
"4049","Rimatara Airport","Cancelled",4
"4050","Rimouski Airport","Cancelled",4
"4051","Riverton Regional Airport","Cancelled",4
"4052","Roanne-Renaison Airport","Cancelled",4
"4053","Robe Airport","Cancelled",4
"4054","Roben Hood Airport","Cancelled",4
"4055","Robert Gray  Army Air Field Airport","Cancelled",4
"4056","Robert L. Bradshaw International Airport","Cancelled",4
"4057","Roberts International Airport","Cancelled",4
"4058","Roberval Airport","Cancelled",4
"4059","Roche Harbor Airport","Cancelled",4
"4060","Ronald Reagan Washington National Airport","Cancelled",4
"4061","Ronneby Airport","Cancelled",4
"4062","Roosevelt Municipal Airport","Cancelled",4
"4063","Roseberth Airport","Cancelled",4
"4064","Ross River Airport","Cancelled",4
"4065","Rostock-Laage Airport","Cancelled",4
"4066","Rouen Airport","Cancelled",4
"4067","Rourkela Airport","Cancelled",4
"4068","Rovaniemi Airport","Cancelled",4
"4069","Roy Hurd Memorial Airport","Cancelled",4
"4070","Rubem Berta Airport","Cancelled",4
"4071","Rukum Chaurjahari Airport","Cancelled",4
"4072","Rumginae Airport","Cancelled",4
"4073","Rumjatar Airport","Cancelled",4
"4074","Rupsi India Airport","Cancelled",4
"4075","Rurutu Airport","Cancelled",4
"4076","Ruston Regional Airport","Cancelled",4
"4077","Rzeszów-Jasionka Airport","Cancelled",4
"4078","Sabetta International Airport","Cancelled",4
"4079","Sabi Sabi Airport","Cancelled",4
"4080","Sabzevar National Airport","Cancelled",4
"4081","Sado Airport","Cancelled",4
"4082","Saglek Airport","Cancelled",4
"4083","Saidu Sharif Airport","Cancelled",4
"4084","Saint-Laurent-du-Maroni Airport","Cancelled",4
"4085","Salalah Airport","Cancelled",4
"4086","Salinas Municipal Airport","Cancelled",4
"4087","Sam Ratulangi Airport","Cancelled",4
"4088","Samana El Portillo Airport","Cancelled",4
"4089","Sambava Airport","Cancelled",4
"4090","Samos Airport","Cancelled",4
"4091","San Antonio Del Tachira Airport","Cancelled",4
"4092","San Antonio International Airport","Cancelled",4
"4093","San Felipe International Airport","Cancelled",4
"4094","San Gabriel Valley Airport","Cancelled",4
"4095","San Jose Airport","Cancelled",4
"4096","San José Island Airport","Cancelled",4
"4097","San Juan /Uganik/ Seaplane Base","Cancelled",4
"4098","San Juan Aposento Airport","Cancelled",4
"4099","San Julian Air Base","Cancelled",4
"4100","San Marcos Airport","Cancelled",4
"4101","San Nicolas De Bari Airport","Cancelled",4
"4102","San Salvador Airport","Cancelled",4
"4103","San Salvador de Paul Airport","Cancelled",4
"4104","Sanandaj Airport","Cancelled",4
"4105","Sancti Spiritus Airport","Cancelled",4
"4106","Sandakan Airport","Cancelled",4
"4107","Sangster International Airport","Cancelled",4
"4108","Sanikiluaq Airport","Cancelled",4
"4109","Santa Bárbara del Zulia Airport","Cancelled",4
"4110","Santa Elena de Uairen Airport","Cancelled",4
"4111","Santa Rosalia Airport","Cancelled",4
"4112","Santiago Vila Airport","Cancelled",4
"4113","Santorini Airport","Cancelled",4
"4114","Santos Dumont Airport","Cancelled",4
"4115","Sarandi Airport","Cancelled",4
"4116","Sarzana-Luni Air Base","Cancelled",4
"4117","Saurimo Airport","Cancelled",4
"4118","Savannakhet Airport","Cancelled",4
"4119","Schenck Field","Cancelled",4
"4120","Scholes International At Galveston Airport","Cancelled",4
"4121","Scusciuban Airport","Cancelled",4
"4122","Sechelt-Gibsons Airport","Cancelled",4
"4123","Semera Airport","Cancelled",4
"4124","Sena Madureira Airport","Cancelled",4
"4125","Sengapi Airstrip","Cancelled",4
"4126","Senggo Airport","Cancelled",4
"4127","Seosan Air Base","Cancelled",4
"4128","Seshutes Airport","Cancelled",4
"4129","Sfax Thyna International Airport","Cancelled",4
"4130","Shahbaz Air Base","Cancelled",4
"4131","Shahroud Airport","Cancelled",4
"4132","Shakawe Airport","Cancelled",4
"4133","Shakhtyorsk Airport","Cancelled",4
"4134","Shamattawa Airport","Cancelled",4
"4135","Shangjie Airport","Cancelled",4
"4136","Sharana Airstrip","Cancelled",4
"4137","Sharm El Sheikh International Airport","Cancelled",4
"4138","Shashi Airport","Cancelled",4
"4139","Shaw River Airport","Cancelled",4
"4140","Shaxian Airport","Cancelled",4
"4141","Sheep Mountain Airport","Cancelled",4
"4142","Sheppard Air Force Base-Wichita Falls Municipal Airport","Cancelled",4
"4143","Sherbrooke Airport","Cancelled",4
"4144","Shillong Airport","Cancelled",4
"4145","Sibiti Airport","Cancelled",4
"4146","Sibu Airport","Cancelled",4
"4147","Sidi Bel Abbes Airport","Cancelled",4
"4148","Sierra Maestra Airport","Cancelled",4
"4149","Sihanoukville International Airport","Cancelled",4
"4150","Sila Airport","Cancelled",4
"4151","Silangit Airport","Cancelled",4
"4152","Silver Plains Airport","Cancelled",4
"4153","Sim Airport","Cancelled",4
"4154","Singapore Changi Airport","Cancelled",4
"4155","Singita Safari Lodge Airport","Cancelled",4
"4156","Sir Charles Gaetan Duval Airport","Cancelled",4
"4157","Sir Seewoosagur Ramgoolam International Airport","Cancelled",4
"4158","Sirri Island Airport","Cancelled",4
"4159","Sitia Airport","Cancelled",4
"4160","Sitka Rocky Gutierrez Airport","Cancelled",4
"4161","Sitkinak Airport","Cancelled",4
"4162","Siwea Airport","Cancelled",4
"4163","Skagit Regional Airport","Cancelled",4
"4164","Skagway Airport","Cancelled",4
"4165","Skikda Airport","Cancelled",4
"4166","Skive Airport","Cancelled",4
"4167","Skwentna Airport","Cancelled",4
"4168","Skylark Field","Cancelled",4
"4169","Smithton Airport","Cancelled",4
"4170","Soewondo Air Force Base","Cancelled",4
"4171","Sohag International Airport","Cancelled",4
"4172","Sokcho (Mulchi Airfield) (G-407/K-50) Airport","Cancelled",4
"4173","Sola Airport","Cancelled",4
"4174","Soldotna Airport","Cancelled",4
"4175","Soledade Airport","Cancelled",4
"4176","Sondok Airport","Cancelled",4
"4177","Songea Airport","Cancelled",4
"4178","Songwe Airport","Cancelled",4
"4179","Souanke Airport","Cancelled",4
"4180","South Indian Lake Airport","Cancelled",4
"4181","Southeast Texas Regional Airport","Cancelled",4
"4182","Southern Cross Airport","Cancelled",4
"4183","Southwest Florida International Airport","Cancelled",4
"4184","Southwest Michigan Regional Airport","Cancelled",4
"4185","Space Coast Regional Airport","Cancelled",4
"4186","Sparta Fort Mc Coy Airport","Cancelled",4
"4187","Spartanburg Downtown Memorial Airport","Cancelled",4
"4188","Spirit Lake Municipal Airport","Cancelled",4
"4189","Springbok Airport","Cancelled",4
"4190","Srednekolymsk Airport","Cancelled",4
"4191","Sri Guru Ram Dass Jee International Airport","Cancelled",4
"4192","Sri Sathya Sai Airport","Cancelled",4
"4193","St Helens Airport","Cancelled",4
"4194","St Johns Industrial Air Park","Cancelled",4
"4195","St Louis Downtown Airport","Cancelled",4
"4196","St Pierre Airport","Cancelled",4
"4197","Stanthorpe Airport","Cancelled",4
"4198","Stara Zagora Airport","Cancelled",4
"4199","Statesville Regional Airport","Cancelled",4
"4200","Stephens County Airport","Cancelled",4
"4201","Stephens Island Seaplane Base","Cancelled",4
"4202","Stoelmanseiland Airport","Cancelled",4
"4203","Stony River 2 Airport","Cancelled",4
"4204","Stornoway Airport","Cancelled",4
"4205","Stuttgart Municipal Airport / Carl Humphrey Field","Cancelled",4
"4206","Suai Airport","Cancelled",4
"4207","Suki Airport","Cancelled",4
"4208","Sulaymaniyah International Airport","Cancelled",4
"4209","Sullivan Bay Seaplane Base","Cancelled",4
"4210","Sultan Aji Muhamad Sulaiman Airport","Cancelled",4
"4211","Sultan Syarif Kasim Ii (Simpang Tiga) Airport","Cancelled",4
"4212","Sumbawa Besar Airport","Cancelled",4
"4213","Summerside Airport","Cancelled",4
"4214","Summit Airport","Cancelled",4
"4215","Sungai Pakning Bengkalis Airport","Cancelled",4
"4216","Sunyani Airport","Cancelled",4
"4217","Surigao Airport","Cancelled",4
"4218","Surkhet Airport","Cancelled",4
"4219","Sussex County Airport","Cancelled",4
"4220","Svalbard Airport, Longyear","Cancelled",4
"4221","Swan River Airport","Cancelled",4
"4222","Sylvester Airport","Cancelled",4
"4223","Sármellék International Airport","Cancelled",4
"4224","São Jorge Airport","Cancelled",4
"4225","Sørkjosen Airport","Cancelled",4
"4226","TSTC Waco Airport","Cancelled",4
"4227","Taba International Airport","Cancelled",4
"4228","Tabas Airport","Cancelled",4
"4229","Tabiteuea South Airport","Cancelled",4
"4230","Tableland Homestead Airport","Cancelled",4
"4231","Tabuk Airport","Cancelled",4
"4232","Tadji Airport","Cancelled",4
"4233","Taichung Ching Chuang Kang Airport","Cancelled",4
"4234","Taiwan Taoyuan International Airport","Cancelled",4
"4235","Takhli Airport","Cancelled",4
"4236","Talagi Airport","Cancelled",4
"4237","Talolqan Airport","Cancelled",4
"4238","Taltheilei Narrows Airport","Cancelled",4
"4239","Tambacounda Airport","Cancelled",4
"4240","Tambillos Airport","Cancelled",4
"4241","Tambohorano Airport","Cancelled",4
"4242","Tambolaka Airport","Cancelled",4
"4243","Tamuin Airport","Cancelled",4
"4244","Tan Son Nhat International Airport","Cancelled",4
"4245","Tanah Merah Airport","Cancelled",4
"4246","Tandag Airport","Cancelled",4
"4247","Tangalooma Airport","Cancelled",4
"4248","Tangshan Sannühe Airport","Cancelled",4
"4249","Tapeta Airport","Cancelled",4
"4250","Tarabo Airport","Cancelled",4
"4251","Tari Airport","Cancelled",4
"4252","Tatakoto Airport","Cancelled",4
"4253","Tatitlek Airport","Cancelled",4
"4254","Tauta Airport","Cancelled",4
"4255","Taylor Airport","Cancelled",4
"4256","Tbilisi International Airport","Cancelled",4
"4257","Ted Stevens Anchorage International Airport","Cancelled",4
"4258","Telfer Airport","Cancelled",4
"4259","Telluride Regional Airport","Cancelled",4
"4260","Temindung Airport","Cancelled",4
"4261","Tengah Air Base","Cancelled",4
"4262","Tengchong Tuofeng Airport","Cancelled",4
"4263","Teniente Benjamin Matienzo Airport","Cancelled",4
"4264","Tep Tep Airport","Cancelled",4
"4265","Tetebedi Airport","Cancelled",4
"4266","Tetiaroa Airport","Cancelled",4
"4267","Texarkana Regional Webb Field","Cancelled",4
"4268","Thakurgaon Airport","Cancelled",4
"4269","Thames Aerodrome","Cancelled",4
"4270","Thargomindah Airport","Cancelled",4
"4271","Thief River Falls Regional Airport","Cancelled",4
"4272","Thisted Airport","Cancelled",4
"4273","Tho Xuan Airport","Cancelled",4
"4274","Thohoyandou Airport","Cancelled",4
"4275","Thompson-Robbins Airport","Cancelled",4
"4276","Thornhill Air Base","Cancelled",4
"4277","Tichitt Airport","Cancelled",4
"4278","Tikapur Airport","Cancelled",4
"4279","Timmins/Victor M. Power","Cancelled",4
"4280","Tin City Long Range Radar Station Airport","Cancelled",4
"4281","Tinak Airport","Cancelled",4
"4282","Tindal Airport","Cancelled",4
"4283","Tingwon Airport","Cancelled",4
"4284","Tioga Municipal Airport","Cancelled",4
"4285","Tiom Airport","Cancelled",4
"4286","Tiruchirapally Civil Airport Airport","Cancelled",4
"4287","Tisdale Airport","Cancelled",4
"4288","Tissa Tank Waterdrome","Cancelled",4
"4289","Tjilik Riwut Airport","Cancelled",4
"4290","Tlokoeng Airport","Cancelled",4
"4291","Tobias Bolanos International Airport","Cancelled",4
"4292","Tobolsk Airport","Cancelled",4
"4293","Tokachi-Obihiro Airport","Cancelled",4
"4294","Toliara Airport","Cancelled",4
"4295","Tommy Kochon Airport","Cancelled",4
"4296","Tongren Fenghuang Airport","Cancelled",4
"4297","Tonopah Test Range Airport","Cancelled",4
"4298","Torres Airport","Cancelled",4
"4299","Torrington Municipal Airport","Cancelled",4
"4300","Touat Cheikh Sidi Mohamed Belkebir Airport","Cancelled",4
"4301","Touggourt Sidi Madhi Airport","Cancelled",4
"4302","Toulon-Hyères Airport","Cancelled",4
"4303","Trabzon International Airport","Cancelled",4
"4304","Trail Airport","Cancelled",4
"4305","Transilvania Târgu Mureş International Airport","Cancelled",4
"4306","Trat Airport","Cancelled",4
"4307","Treinta y Tres Airport","Cancelled",4
"4308","Trepell Airport","Cancelled",4
"4309","Tri-State/Milton J. Ferguson Field","Cancelled",4
"4310","Triangle North Executive Airport","Cancelled",4
"4311","Tribhuvan International Airport","Cancelled",4
"4312","Tripoli International Airport","Cancelled",4
"4313","Trollhättan-Vänersborg Airport","Cancelled",4
"4314","Trondheim Airport Værnes","Cancelled",4
"4315","Três Passos Airport","Cancelled",4
"4316","Tsaratanana Airport","Cancelled",4
"4317","Tsiroanomandidy Airport","Cancelled",4
"4318","Tsushima Airport","Cancelled",4
"4319","Tucson International Airport","Cancelled",4
"4320","Tulsipur Airport","Cancelled",4
"4321","Tum Airport","Cancelled",4
"4322","Tumbler Ridge Airport","Cancelled",4
"4323","Tunggul Wulung Airport","Cancelled",4
"4324","Tunis Carthage International Airport","Cancelled",4
"4325","Tunoshna Airport","Cancelled",4
"4326","Tunxi International Airport","Cancelled",4
"4327","Tupai Airport","Cancelled",4
"4328","Turkmenabat Airport","Cancelled",4
"4329","Turukhansk Airport","Cancelled",4
"4330","Tweed New Haven Airport","Cancelled",4
"4331","Twin Hills Airport","Cancelled",4
"4332","Ubari Airport","Cancelled",4
"4333","Udorn Air Base","Cancelled",4
"4334","Ulawa Airport","Cancelled",4
"4335","Uljin Airport","Cancelled",4
"4336","Umberto Modiano Airport","Cancelled",4
"4337","Umbu Mehang Kunda Airport","Cancelled",4
"4338","Umiat Airport","Cancelled",4
"4339","Umuarama Airport","Cancelled",4
"4340","Upernavik Airport","Cancelled",4
"4341","Urgench Airport","Cancelled",4
"4342","Uribe Airport","Cancelled",4
"4343","Urubupunga Airport","Cancelled",4
"4344","Usinsk Airport","Cancelled",4
"4345","Uummannaq Heliport","Cancelled",4
"4346","Uytash Airport","Cancelled",4
"4347","Uşak Airport","Cancelled",4
"4348","Val de Cans/Júlio Cezar Ribeiro International Airport","Cancelled",4
"4349","Valan Airport","Cancelled",4
"4350","Valdez Pioneer Field","Cancelled",4
"4351","Valdosta Regional Airport","Cancelled",4
"4352","Valencia Airport","Cancelled",4
"4353","Valença Airport","Cancelled",4
"4354","Valesdir Airport","Cancelled",4
"4355","Valle Airport","Cancelled",4
"4356","Valle de La Pascua Airport","Cancelled",4
"4357","Varkaus Airport","Cancelled",4
"4358","Varna Airport","Cancelled",4
"4359","Vatukoula Airport","Cancelled",4
"4360","Venice Marco Polo Airport","Cancelled",4
"4361","Vestmannaeyjar Airport","Cancelled",4
"4362","Vicecomodoro Angel D. La Paz Aragonés Airport","Cancelled",4
"4363","Victoria Airport","Cancelled",4
"4364","Victoria International Airport","Cancelled",4
"4365","Videira Airport","Cancelled",4
"4366","Vigo Airport","Cancelled",4
"4367","Vila Bela da Santíssima Trindade Airport","Cancelled",4
"4368","Villanova D'Albenga International Airport","Cancelled",4
"4369","Vipingo Estate Airport","Cancelled",4
"4370","Virac Airport","Cancelled",4
"4371","Viracopos International Airport","Cancelled",4
"4372","Viru Harbour Airstrip","Cancelled",4
"4373","Voinjama Airport","Cancelled",4
"4374","Volta Grande Airport","Cancelled",4
"4375","Václav Havel Airport Prague","Cancelled",4
"4376","Wageningen Airstrip","Cancelled",4
"4377","Wahai,Seram Island","Cancelled",4
"4378","Wainwright Airport","Cancelled",4
"4379","Wajir Airport","Cancelled",4
"4380","Waldronaire Airport","Cancelled",4
"4381","Walgett Airport","Cancelled",4
"4382","Wapekeka Airport","Cancelled",4
"4383","Warder Airport","Cancelled",4
"4384","Warraber Island Airport","Cancelled",4
"4385","Warracknabeal Airport","Cancelled",4
"4386","Warren County Memorial Airport","Cancelled",4
"4387","Warri Airport","Cancelled",4
"4388","Warrnambool Airport","Cancelled",4
"4389","Wasior Airport","Cancelled",4
"4390","Waterford Airport","Cancelled",4
"4391","Waterloo Regional Airport","Cancelled",4
"4392","Watertown International Airport","Cancelled",4
"4393","Webster City Municipal Airport","Cancelled",4
"4394","Weihai Airport","Cancelled",4
"4395","Wenzhou Longwan International Airport","Cancelled",4
"4396","West Bend Municipal Airport","Cancelled",4
"4397","West Houston Airport","Cancelled",4
"4398","Westerly State Airport","Cancelled",4
"4399","Whidbey Island Naval Air Station (Ault Field)","Cancelled",4
"4400","Whitesburg Municipal Airport","Cancelled",4
"4401","Whiteside County Airport-Joseph H Bittorf Field","Cancelled",4
"4402","Whyalla Airport","Cancelled",4
"4403","Wichita Eisenhower National Airport","Cancelled",4
"4404","Wiley Post Airport","Cancelled",4
"4405","Wilkes Barre Scranton International Airport","Cancelled",4
"4406","William P Hobby Airport","Cancelled",4
